,X,Y,応力,Grain_Number
6453,26,51,0.151983449,16
6454,27,51,0.472536002,16
6455,28,51,0.202587752,16
6456,29,51,0.196643191,16
6457,30,51,0.283824972,16
6458,31,51,0.299350595,16
6459,32,51,0.317927716,16
6460,33,51,-0.066606008,16
6461,34,51,0.129657703,16
6462,35,51,0.132950361,16
6463,36,51,-0.23260589,16
6464,37,51,0.270787946,16
6465,38,51,0.136311233,16
6466,39,51,0.01913382,16
6467,40,51,0.05368686,16
6468,41,51,0.027070883,16
6469,42,51,0.258457102,16
6470,43,51,0.132110678,16
6471,44,51,-0.257098582,16
6472,45,51,-0.216162168,16
6473,46,51,0.055417314,16
6474,47,51,0.075079626,16
6475,48,51,-0.074179629,16
6476,49,51,0.272790915,16
6477,50,51,0.234178222,16
6478,51,51,0.227184964,16
6479,52,51,-0.105274403,1
6480,53,51,0.096813721,1
6481,54,51,0.203698065,1
6482,55,51,0.086493576,1
6483,56,51,-0.033639173,1
6484,57,51,0.081138065,1
6485,58,51,0.25840235,1
6486,59,51,-0.018879977,1
6487,60,51,0.187316752,1
6488,61,51,0.153729704,1
6489,62,51,0.140140125,1
6490,63,51,0.157060331,18
6491,64,51,0.182270842,18
6492,65,51,0.070776005,18
6493,66,51,-0.023785958,18
6494,67,51,0.067424869,18
6495,68,51,-0.017698271,18
6496,69,51,-0.117473696,18
6497,70,51,0.035323401,18
6498,71,51,-0.120152558,18
6499,72,51,-0.178442698,18
6500,73,51,-0.169319509,18
6501,74,51,-0.148034958,18
6502,75,51,-0.086462458,18
6503,76,51,-0.122356193,18
6504,77,51,-0.162224729,18
6505,78,51,-0.103336833,18
6506,79,51,-0.012953702,18
6507,80,51,-0.181990315,18
6508,81,51,-0.19960501,18
6509,82,51,0.036151965,18
6510,83,51,-0.209227096,18
6511,84,51,-0.001742043,18
6512,85,51,0.135147328,19
6513,86,51,0.218957397,19
6514,87,51,-0.044298975,19
6515,88,51,0.163812992,19
6516,89,51,0.173507598,19
6517,90,51,0.182893317,19
6518,91,51,0.146131136,19
6519,92,51,0.046621944,19
6520,93,51,0.249470121,15
6521,94,51,-0.255960331,15
6522,95,51,-0.430536705,15
6523,96,51,-0.215697533,15
6524,97,51,-0.223858487,15
6525,98,51,-0.387970645,15
6526,99,51,0.026864172,15
6527,100,51,-0.023393378,12
6528,101,51,-0.009755546,12
6529,102,51,-0.195664215,12
6530,103,51,-0.295488941,12
6531,104,51,-0.180432476,12
6532,105,51,-0.156038748,12
6533,106,51,-0.062144516,12
6534,107,51,-0.12838795,12
6535,108,51,-0.106577798,12
6536,109,51,-0.105844492,12
6537,110,51,0.024992691,12
6538,111,51,-0.142481222,12
6539,112,51,0.078375725,12
6540,113,51,-0.343800232,12
6541,114,51,-0.239473452,12
6542,115,51,0.046183582,12
6543,116,51,-0.191011553,12
6544,117,51,-0.00313356,12
6545,118,51,0.033568021,12
6546,119,51,-0.24317554,12
6547,120,51,-0.137926371,12
6548,121,51,-0.280008254,12
6549,122,51,-0.176082286,12
6550,123,51,-0.191217732,12
6551,124,51,-0.309227976,12
6552,125,51,0.014444843,12
6553,0,52,0.059890873,17
6554,1,52,0.121593048,17
6555,2,52,0.137212194,17
6556,3,52,0.04974507,17
6557,4,52,0.061091845,17
6558,5,52,0.087991516,17
6559,6,52,0.084083738,17
6560,7,52,0.161991661,17
6561,8,52,0.005545435,17
6562,9,52,0.012785914,17
6563,10,52,0.140916447,17
6564,11,52,-0.017278815,17
6565,12,52,0.077177955,17
6566,13,52,0.001601554,17
6567,14,52,0.079055997,17
6568,15,52,-0.112843032,17
6569,16,52,0.115944422,17
6570,17,52,0.199561176,17
6571,18,52,0.053610696,17
6572,19,52,-0.015315872,17
6573,20,52,0.127179195,17
6574,21,52,0.006901664,17
6575,22,52,-0.232088605,17
6576,23,52,0.13307196,17
6577,24,52,-0.066145496,17
6578,25,52,0.080463053,17
6579,26,52,0.035064722,17
6580,27,52,0.165672713,17
6581,28,52,0.243242711,16
6582,29,52,0.34008951,16
6583,30,52,0.171633631,16
6584,31,52,0.292816497,16
6585,32,52,0.167448767,16
6586,33,52,0.264768356,16
6587,34,52,0.297365534,16
6588,35,52,0.173955675,16
6589,36,52,0.133027317,16
6590,37,52,0.053799656,16
6591,38,52,0.238966981,16
6592,39,52,0.124579645,16
6593,40,52,0.141928801,16
6594,41,52,0.01270912,16
6595,42,52,0.150124225,16
6596,43,52,0.191073277,16
6597,44,52,0.090094992,16
6598,45,52,0.108046541,16
6599,46,52,0.095965468,16
6600,47,52,0.121064399,16
6601,48,52,0.256142738,16
6602,49,52,-0.019742315,16
6603,50,52,-0.018584997,16
6604,51,52,0.351490971,16
6605,52,52,0.105353697,16
6606,53,52,0.296213292,16
6607,54,52,0.112473469,1
6608,55,52,-0.092605493,1
6609,56,52,0.022669461,1
6610,57,52,0.187210222,1
6611,58,52,0.166838762,1
6612,59,52,0.036053551,1
6613,60,52,0.098898403,18
6614,61,52,0.030529647,18
6615,62,52,-0.154109456,18
6616,63,52,-0.113774291,18
6617,64,52,-0.130863961,18
6618,65,52,-0.171787049,18
6619,66,52,-0.093423046,18
6620,67,52,-0.051443479,18
6621,68,52,-0.148713653,18
6622,69,52,-0.071714357,18
6623,70,52,-0.076860922,18
6624,71,52,-0.006128092,18
6625,72,52,-0.1203595,18
6626,73,52,-0.098631638,18
6627,74,52,-0.064064966,18
6628,75,52,-0.032374178,18
6629,76,52,-0.13513223,18
6630,77,52,-0.043242763,18
6631,78,52,-0.019249102,18
6632,79,52,0.111611951,18
6633,80,52,-0.01451566,18
6634,81,52,-0.14406864,18
6635,82,52,-0.195154841,18
6636,83,52,-0.312780091,18
6637,84,52,0.083827207,19
6638,85,52,-0.010490178,19
6639,86,52,0.290537829,19
6640,87,52,0.093724421,19
6641,88,52,0.009036075,19
6642,89,52,0.123795384,19
6643,90,52,0.000325568,19
6644,91,52,0.155426045,19
6645,92,52,0.212805942,19
6646,93,52,0.01896465,15
6647,94,52,-0.168938573,15
6648,95,52,-0.248488226,15
6649,96,52,-0.340444752,15
6650,97,52,-0.071900049,15
6651,98,52,-0.252434913,15
6652,99,52,0.023722023,15
6653,100,52,-0.273303706,12
6654,101,52,-0.284539346,12
6655,102,52,-0.244782526,12
6656,103,52,-0.188089447,12
6657,104,52,0.041147552,12
6658,105,52,-0.327240836,12
6659,106,52,-0.129070162,12
6660,107,52,-0.235715429,12
6661,108,52,-0.229037751,12
6662,109,52,-0.180526064,12
6663,110,52,0.000282085,12
6664,111,52,-0.097944604,12
6665,112,52,-0.182093665,12
6666,113,52,-0.088585076,12
6667,114,52,-0.059003354,12
6668,115,52,-0.091054622,12
6669,116,52,-0.147889624,12
6670,117,52,-0.134609091,12
6671,118,52,-0.330459826,12
6672,119,52,-0.26374281,12
6673,120,52,0.245586254,12
6674,121,52,-0.043913855,12
6675,122,52,-0.338116498,12
6676,123,52,0.006786662,12
6677,124,52,-0.092290455,12
6678,125,52,-0.276384176,12
6679,0,53,0.070645033,17
6680,1,53,0.156373365,17
6681,2,53,0.001302101,17
6682,3,53,0.019732415,17
6683,4,53,0.052425668,17
6684,5,53,-0.021175233,17
6685,6,53,0.048727151,17
6686,7,53,-0.011278255,17
6687,8,53,0.10694334,17
6688,9,53,0.111845775,17
6689,10,53,0.121362673,17
6690,11,53,0.017839621,17
6691,12,53,0.012148195,17
6692,13,53,0.060855882,17
6693,14,53,0.070670784,17
6694,15,53,0.045123393,17
6695,16,53,-0.135795686,17
6696,17,53,0.137962843,17
6697,18,53,0.111545415,17
6698,19,53,-0.000693572,17
6699,20,53,0.030535043,17
6700,21,53,0.099142699,17
6701,22,53,-0.192660687,17
6702,23,53,-0.109395708,17
6703,24,53,-0.047541087,17
6704,25,53,0.094440897,17
6705,26,53,0.017966895,17
6706,27,53,0.129443242,17
6707,28,53,0.076393191,17
6708,29,53,0.146551968,17
6709,30,53,0.075569629,17
6710,31,53,0.026235276,17
6711,32,53,0.13365022,16
6712,33,53,0.216798421,16
6713,34,53,0.382709329,16
6714,35,53,0.290397432,16
6715,36,53,0.132711078,16
6716,37,53,0.250880951,16
6717,38,53,0.163429519,16
6718,39,53,0.311259031,16
6719,40,53,0.347750323,16
6720,41,53,0.177724896,16
6721,42,53,0.135361374,16
6722,43,53,-0.159192829,16
6723,44,53,0.35940079,16
6724,45,53,0.011751005,16
6725,46,53,0.09581493,16
6726,47,53,0.171693711,16
6727,48,53,0.288688771,16
6728,49,53,0.273018062,16
6729,50,53,-0.319763894,16
6730,51,53,0.286022563,16
6731,52,53,0.159565543,16
6732,53,53,-0.104698479,16
6733,54,53,0.182730236,16
6734,55,53,-0.13353936,1
6735,56,53,0.161385012,1
6736,57,53,0.421259287,18
6737,58,53,-0.095685301,18
6738,59,53,-0.143012839,18
6739,60,53,-0.233419924,18
6740,61,53,-0.155750242,18
6741,62,53,-0.229526475,18
6742,63,53,-0.140197832,18
6743,64,53,0.007859437,18
6744,65,53,-0.132966679,18
6745,66,53,-0.150428278,18
6746,67,53,-0.172572676,18
6747,68,53,-0.310829104,18
6748,69,53,-0.07217862,18
6749,70,53,-0.096714637,18
6750,71,53,0.006408448,18
6751,72,53,-0.241848713,18
6752,73,53,-0.170134703,18
6753,74,53,-0.052532513,18
6754,75,53,-0.006021907,18
6755,76,53,-0.219128384,18
6756,77,53,-0.263610628,18
6757,78,53,-0.009679695,18
6758,79,53,-0.112091657,18
6759,80,53,-0.161118219,18
6760,81,53,0.03040037,18
6761,82,53,-0.113916069,18
6762,83,53,0.117876999,19
6763,84,53,0.369356094,19
6764,85,53,-0.003672709,19
6765,86,53,0.091799774,19
6766,87,53,0.220673706,19
6767,88,53,-0.080878392,19
6768,89,53,0.245615684,19
6769,90,53,0.349924568,19
6770,91,53,-0.062357306,19
6771,92,53,0.309310337,19
6772,93,53,0.197623828,15
6773,94,53,-0.169862597,15
6774,95,53,-0.387915747,15
6775,96,53,-0.233359043,15
6776,97,53,-0.26402747,15
6777,98,53,-0.284127596,15
6778,99,53,0.136241332,15
6779,100,53,-0.124906992,12
6780,101,53,-0.1623545,12
6781,102,53,-0.079391534,12
6782,103,53,-0.156379513,12
6783,104,53,-0.165881493,12
6784,105,53,0.066561542,12
6785,106,53,0.052551602,12
6786,107,53,-0.266658771,12
6787,108,53,-0.253592592,12
6788,109,53,-0.136434353,12
6789,110,53,-0.018945725,12
6790,111,53,-0.23431744,12
6791,112,53,-0.120304962,12
6792,113,53,-0.22345096,12
6793,114,53,-0.168717153,12
6794,115,53,-0.04982053,12
6795,116,53,-0.263491587,12
6796,117,53,-0.094848196,12
6797,118,53,-0.212102943,12
6798,119,53,-0.074546081,12
6799,120,53,-0.078820321,12
6800,121,53,-0.282767266,12
6801,122,53,-0.142251101,12
6802,123,53,-0.022127911,12
6803,124,53,-0.106839538,12
6804,125,53,-0.1165403,12
6805,0,54,0.056066044,17
6806,1,54,-0.045107237,17
6807,2,54,0.026216617,17
6808,3,54,0.137807566,17
6809,4,54,0.037676955,17
6810,5,54,0.081472267,17
6811,6,54,0.029664881,17
6812,7,54,-0.02989664,17
6813,8,54,0.054105105,17
6814,9,54,0.06797495,17
6815,10,54,0.012478409,17
6816,11,54,0.174424105,17
6817,12,54,-0.053921185,17
6818,13,54,0.010237175,17
6819,14,54,0.081874389,17
6820,15,54,-0.045096794,17
6821,16,54,0.173489276,17
6822,17,54,-0.219800531,17
6823,18,54,0.049476435,17
6824,19,54,0.122801021,17
6825,20,54,0.034220155,17
6826,21,54,0.123462944,17
6827,22,54,-0.161999789,17
6828,23,54,0.084775713,17
6829,24,54,0.089494736,17
6830,25,54,0.284013672,17
6831,26,54,0.110873537,17
6832,27,54,0.189352499,17
6833,28,54,-0.012138949,17
6834,29,54,0.015619619,17
6835,30,54,0.024735277,17
6836,31,54,0.064144669,17
6837,32,54,-0.319914881,17
6838,33,54,0.082057799,17
6839,34,54,0.066456303,17
6840,35,54,0.092963318,17
6841,36,54,0.148333867,16
6842,37,54,0.446949096,16
6843,38,54,0.242128843,16
6844,39,54,-0.050356734,16
6845,40,54,0.220184817,16
6846,41,54,0.077368399,16
6847,42,54,0.331332458,16
6848,43,54,-0.030188274,16
6849,44,54,0.09709989,16
6850,45,54,0.270132815,16
6851,46,54,0.125303399,16
6852,47,54,0.057915608,16
6853,48,54,0.024122944,16
6854,49,54,0.149596261,16
6855,50,54,0.220811134,16
6856,51,54,0.07621435,16
6857,52,54,0.060752466,16
6858,53,54,0.196893325,16
6859,54,54,0.272867886,16
6860,55,54,0.422843661,16
6861,56,54,0.074711807,18
6862,57,54,0.081157221,18
6863,58,54,-0.007957992,18
6864,59,54,-0.128124273,18
6865,60,54,-0.228661432,18
6866,61,54,-0.120871579,18
6867,62,54,-0.305981216,18
6868,63,54,-0.14456932,18
6869,64,54,-0.244226606,18
6870,65,54,-0.297502591,18
6871,66,54,-0.275569278,18
6872,67,54,-0.163370872,18
6873,68,54,-0.161710634,18
6874,69,54,-0.224980871,18
6875,70,54,-0.14667082,18
6876,71,54,-0.099720045,18
6877,72,54,-0.064454303,18
6878,73,54,-0.147216173,18
6879,74,54,-0.185000679,18
6880,75,54,-0.06482276,18
6881,76,54,-0.076735368,18
6882,77,54,-0.253599259,18
6883,78,54,-0.040006368,18
6884,79,54,-0.205816511,18
6885,80,54,-0.063904571,18
6886,81,54,-0.068678626,18
6887,82,54,0.22341675,19
6888,83,54,0.246124287,19
6889,84,54,0.25931169,19
6890,85,54,0.273928836,19
6891,86,54,0.14694846,19
6892,87,54,-0.089697637,19
6893,88,54,-0.015144366,19
6894,89,54,0.17204606,19
6895,90,54,0.216382618,19
6896,91,54,0.201345444,19
6897,92,54,0.209192706,19
6898,93,54,-0.228816975,15
6899,94,54,-0.317523767,15
6900,95,54,-0.086644343,15
6901,96,54,-0.101245503,15
6902,97,54,-0.350272091,15
6903,98,54,-0.214822008,15
6904,99,54,0.042031863,15
6905,100,54,-0.334268744,12
6906,101,54,-0.293862039,12
6907,102,54,-0.263022369,12
6908,103,54,-0.065830913,12
6909,104,54,0.001025567,12
6910,105,54,-0.227310363,12
6911,106,54,-0.120201446,12
6912,107,54,-0.265635718,12
6913,108,54,-0.25563268,12
6914,109,54,-0.204400997,12
6915,110,54,-0.050845054,12
6916,111,54,-0.070687939,12
6917,112,54,-0.157691124,12
6918,113,54,-0.160814174,12
6919,114,54,-0.220444189,12
6920,115,54,-0.183008128,12
6921,116,54,0.002421039,12
6922,117,54,-0.140303359,12
6923,118,54,-0.100914422,12
6924,119,54,-0.1509091,12
6925,120,54,-0.187588555,12
6926,121,54,-0.218075751,12
6927,122,54,0.004157694,12
6928,123,54,0.058887744,12
6929,124,54,-0.320480321,12
6930,125,54,-0.289507251,12
6931,0,55,-0.071966636,17
6932,1,55,0.085822692,17
6933,2,55,0.092757447,17
6934,3,55,0.006281827,17
6935,4,55,-0.017710251,17
6936,5,55,-0.085807932,17
6937,6,55,0.083002839,17
6938,7,55,-0.052634461,17
6939,8,55,-0.017244978,17
6940,9,55,0.146506949,17
6941,10,55,-0.008911601,17
6942,11,55,0.126383615,17
6943,12,55,0.103061744,17
6944,13,55,0.015254939,17
6945,14,55,0.101610369,17
6946,15,55,-0.002127807,17
6947,16,55,-0.023350421,17
6948,17,55,0.089064693,17
6949,18,55,-0.022070966,17
6950,19,55,-0.077790878,17
6951,20,55,0.009510417,17
6952,21,55,-0.094359109,17
6953,22,55,-0.007948869,17
6954,23,55,-0.029486836,17
6955,24,55,-0.051116352,17
6956,25,55,0.313443191,17
6957,26,55,0.213744362,17
6958,27,55,0.151849498,17
6959,28,55,0.063819622,17
6960,29,55,-0.099397387,17
6961,30,55,0.020111164,17
6962,31,55,0.030431935,17
6963,32,55,-0.026518266,17
6964,33,55,0.101786866,17
6965,34,55,0.025028385,17
6966,35,55,0.048138038,17
6967,36,55,0,17
6968,37,55,0.021263829,17
6969,38,55,0.132664337,17
6970,39,55,-0.265207319,17
6971,40,55,-0.169700788,17
6972,41,55,0.360628636,16
6973,42,55,0.311828712,16
6974,43,55,0.282029734,16
6975,44,55,0.278869636,16
6976,45,55,0.113793448,16
6977,46,55,-0.017362745,16
6978,47,55,0.16306733,16
6979,48,55,0.245968819,16
6980,49,55,0.109719275,16
6981,50,55,0.123726184,16
6982,51,55,0.030284517,16
6983,52,55,0.096454804,16
6984,53,55,0.109289488,16
6985,54,55,0.036726787,16
6986,55,55,0.431720415,16
6987,56,55,-0.097864844,18
6988,57,55,-0.122383361,18
6989,58,55,-0.164899421,18
6990,59,55,-0.216131691,18
6991,60,55,-0.133479728,18
6992,61,55,-0.114406877,18
6993,62,55,-0.074224513,18
6994,63,55,-0.099045896,18
6995,64,55,-0.196907141,18
6996,65,55,-0.126649107,18
6997,66,55,-0.168419802,18
6998,67,55,-0.256071679,18
6999,68,55,-0.250190347,18
7000,69,55,-0.200624052,18
7001,70,55,-0.23343571,18
7002,71,55,-0.091300981,18
7003,72,55,0.016783579,18
7004,73,55,-0.12464265,18
7005,74,55,-0.150229716,18
7006,75,55,-0.173838512,18
7007,76,55,-0.148775861,18
7008,77,55,-0.104106197,18
7009,78,55,-0.161901261,18
7010,79,55,-0.146360947,18
7011,80,55,0.2317635,19
7012,81,55,0.321053054,19
7013,82,55,0.16531702,19
7014,83,55,0.048930093,19
7015,84,55,0.042938286,19
7016,85,55,-0.085470505,19
7017,86,55,0.159440553,19
7018,87,55,0.295520461,19
7019,88,55,0.124738435,19
7020,89,55,0.197679294,19
7021,90,55,0.356364264,19
7022,91,55,0.076141037,19
7023,92,55,0.173128339,19
7024,93,55,-0.218950007,15
7025,94,55,-0.397107469,15
7026,95,55,-0.183864167,15
7027,96,55,-0.270546166,15
7028,97,55,-0.319407279,15
7029,98,55,-0.307014538,15
7030,99,55,0.146067996,15
7031,100,55,-0.185916843,12
7032,101,55,0.086055156,12
7033,102,55,-0.071963283,12
7034,103,55,-0.337437268,12
7035,104,55,0.014656071,12
7036,105,55,-0.177072545,12
7037,106,55,-0.313930492,12
7038,107,55,-0.133240665,12
7039,108,55,0.007823245,12
7040,109,55,-0.058079071,12
7041,110,55,-0.365013762,12
7042,111,55,-0.226172856,12
7043,112,55,0.069857568,12
7044,113,55,0.05097916,12
7045,114,55,0.013603159,12
7046,115,55,-0.131926244,12
7047,116,55,-0.146076442,12
7048,117,55,0.020427284,12
7049,118,55,-0.12691451,12
7050,119,55,-0.063614043,12
7051,120,55,-0.185590027,12
7052,121,55,-0.251637763,12
7053,122,55,-0.081789482,12
7054,123,55,-0.168528491,12
7055,124,55,0.071186065,12
7056,125,55,0.550602843,20
7057,0,56,-0.164783715,17
7058,1,56,0.127801804,17
7059,2,56,0.086339065,17
7060,3,56,0.152702355,17
7061,4,56,0.114893124,17
7062,5,56,0.118696058,17
7063,6,56,-0.038119462,17
7064,7,56,0.099505497,17
7065,8,56,0.054476619,17
7066,9,56,0.052529195,17
7067,10,56,0.177721547,17
7068,11,56,0.146513832,17
7069,12,56,0.108177987,17
7070,13,56,0.011676546,17
7071,14,56,0.155692776,17
7072,15,56,0.114320489,17
7073,16,56,0.218806181,17
7074,17,56,0.024119902,17
7075,18,56,0.107435156,17
7076,19,56,0.097794044,17
7077,20,56,-0.029563486,17
7078,21,56,0.086239043,17
7079,22,56,0.221825714,17
7080,23,56,0.159900381,17
7081,24,56,0.111374402,17
7082,25,56,0.066620827,17
7083,26,56,0.11708232,17
7084,27,56,0.136780057,17
7085,28,56,0.113593937,17
7086,29,56,0.11116205,17
7087,30,56,0.044512623,17
7088,31,56,0.06875281,17
7089,32,56,-0.008722868,17
7090,33,56,0.161810162,17
7091,34,56,0.10565799,17
7092,35,56,0.115627972,17
7093,36,56,-0.011986032,17
7094,37,56,0.192082207,17
7095,38,56,0.114507169,17
7096,39,56,0.020740208,17
7097,40,56,-0.085090113,17
7098,41,56,0.034620833,17
7099,42,56,0.021706998,17
7100,43,56,0.063323168,17
7101,44,56,0.2017507,17
7102,45,56,0.194772879,16
7103,46,56,0.084254883,16
7104,47,56,0.098396716,16
7105,48,56,0.091830719,16
7106,49,56,0.043368581,16
7107,50,56,-0.030710269,16
7108,51,56,0.207185359,16
7109,52,56,0.110308075,16
7110,53,56,0.126231632,16
7111,54,56,0.075706406,16
7112,55,56,-0.030119053,18
7113,56,56,0.123112948,18
7114,57,56,-0.21066538,18
7115,58,56,-0.046855135,18
7116,59,56,-0.099185864,18
7117,60,56,-0.044515759,18
7118,61,56,-0.155521428,18
7119,62,56,-0.197337281,18
7120,63,56,-0.065761289,18
7121,64,56,-0.043898566,18
7122,65,56,-0.199768279,18
7123,66,56,-0.205982222,18
7124,67,56,-0.185272186,18
7125,68,56,-0.15055246,18
7126,69,56,-0.258778542,18
7127,70,56,-0.129310732,18
7128,71,56,0.023235146,18
7129,72,56,-0.097283171,18
7130,73,56,-0.117452621,18
7131,74,56,-0.08771424,18
7132,75,56,-0.061031249,18
7133,76,56,-0.20778941,18
7134,77,56,-0.202463318,18
7135,78,56,-0.139544563,18
7136,79,56,-0.20840035,19
7137,80,56,0.186010025,19
7138,81,56,0.081311047,19
7139,82,56,-0.020416729,19
7140,83,56,-0.046233046,19
7141,84,56,0.03566835,19
7142,85,56,0.163845003,19
7143,86,56,-0.041894395,19
7144,87,56,0.102270325,19
7145,88,56,-0.040928213,19
7146,89,56,0.032772406,19
7147,90,56,0.064963911,19
7148,91,56,0.117174476,19
7149,92,56,0.339641772,19
7150,93,56,-0.243310098,15
7151,94,56,-0.281444192,15
7152,95,56,-0.271105688,15
7153,96,56,-0.22140409,15
7154,97,56,-0.287703463,15
7155,98,56,-0.217398613,15
7156,99,56,0.140573006,12
7157,100,56,-0.168104878,12
7158,101,56,-0.067073013,12
7159,102,56,-0.091170261,12
7160,103,56,-0.227210022,12
7161,104,56,-0.397141337,12
7162,105,56,-0.118916992,12
7163,106,56,-0.226786063,12
7164,107,56,-0.140048202,12
7165,108,56,-0.141232612,12
7166,109,56,-0.139300559,12
7167,110,56,-0.007499407,12
7168,111,56,-0.297444795,12
7169,112,56,-0.024895156,12
7170,113,56,-0.384009172,12
7171,114,56,-0.230499163,12
7172,115,56,-0.123350777,12
7173,116,56,-0.20780834,12
7174,117,56,-0.302429144,12
7175,118,56,-0.239465995,12
7176,119,56,-0.037978299,12
7177,120,56,-0.246986372,12
7178,121,56,-0.037881653,12
7179,122,56,0.047400846,12
7180,123,56,-0.031659952,12
7181,124,56,0,NaN
7182,125,56,0.500148986,20
7183,0,57,-0.970174776,17
7184,1,57,0.154543298,17
7185,2,57,0.095409416,17
7186,3,57,0.072894105,17
7187,4,57,0.057327388,17
7188,5,57,0.030406314,17
7189,6,57,0.026864226,17
7190,7,57,0.042448405,17
7191,8,57,0.101542035,17
7192,9,57,0.109110365,17
7193,10,57,0.061245475,17
7194,11,57,0.006845857,17
7195,12,57,-0.021693986,17
7196,13,57,-0.064045204,17
7197,14,57,0.195468278,17
7198,15,57,0.069545695,17
7199,16,57,0.131117302,17
7200,17,57,-0.021056734,17
7201,18,57,0.038288611,17
7202,19,57,-0.063760778,17
7203,20,57,0.084724114,17
7204,21,57,-0.151927465,17
7205,22,57,0.177548676,17
7206,23,57,-0.086654407,17
7207,24,57,0.057487923,17
7208,25,57,-0.129195318,17
7209,26,57,0.078180215,17
7210,27,57,0.067027952,17
7211,28,57,-0.035802264,17
7212,29,57,0.021471833,17
7213,30,57,-0.055777273,17
7214,31,57,0.113663964,17
7215,32,57,-0.090878004,17
7216,33,57,0.112694415,17
7217,34,57,0.061311788,17
7218,35,57,0.110516499,17
7219,36,57,0.032612955,17
7220,37,57,-0.017597425,17
7221,38,57,-0.009311605,17
7222,39,57,0.062519915,17
7223,40,57,0.030510627,17
7224,41,57,-0.042807903,17
7225,42,57,0.112055859,17
7226,43,57,0.03181518,17
7227,44,57,-0.041105674,17
7228,45,57,0.06287624,17
7229,46,57,-0.064545177,17
7230,47,57,-0.138891155,17
7231,48,57,0.055787079,17
7232,49,57,0.268020704,16
7233,50,57,0.260414946,16
7234,51,57,0.037631165,16
7235,52,57,0.185089033,16
7236,53,57,0.194326577,16
7237,54,57,0.027330685,18
7238,55,57,0.00920177,18
7239,56,57,-0.064172894,18
7240,57,57,-0.132227063,18
7241,58,57,-0.070230705,18
7242,59,57,0.0134324,18
7243,60,57,-0.167628745,18
7244,61,57,-0.108225825,18
7245,62,57,-0.103296774,18
7246,63,57,-0.064622244,18
7247,64,57,0.109878656,18
7248,65,57,-0.06337043,18
7249,66,57,-0.180058427,18
7250,67,57,-0.185226816,18
7251,68,57,-0.075590137,18
7252,69,57,-0.182617049,18
7253,70,57,-0.046265726,18
7254,71,57,-0.10605993,18
7255,72,57,-0.133534754,18
7256,73,57,-0.044048526,18
7257,74,57,-0.073105191,18
7258,75,57,0.05676863,18
7259,76,57,-0.084702393,18
7260,77,57,-0.034446528,18
7261,78,57,0.034836216,19
7262,79,57,0.071461365,19
7263,80,57,0.151218085,19
7264,81,57,0.110133362,19
7265,82,57,0.276981647,19
7266,83,57,-0.012466029,19
7267,84,57,0.081123633,19
7268,85,57,-0.13658721,19
7269,86,57,0.114644345,19
7270,87,57,0.148845478,19
7271,88,57,0.028997911,19
7272,89,57,-0.075599929,19
7273,90,57,-0.00565521,19
7274,91,57,-0.079824705,19
7275,92,57,0.158230091,19
7276,93,57,-0.281624848,15
7277,94,57,-0.270728063,15
7278,95,57,-0.191798969,15
7279,96,57,-0.229050396,15
7280,97,57,-0.437694318,15
7281,98,57,-0.159735534,15
7282,99,57,0.151927803,12
7283,100,57,-0.068673217,12
7284,101,57,0.118365418,12
7285,102,57,-0.178882879,12
7286,103,57,-0.20370019,12
7287,104,57,-0.374033588,12
7288,105,57,-0.152421872,12
7289,106,57,0.109974054,12
7290,107,57,-0.064848471,12
7291,108,57,-0.138710024,12
7292,109,57,-0.331964669,12
7293,110,57,-0.002190544,12
7294,111,57,-0.089918166,12
7295,112,57,-0.064755313,12
7296,113,57,-0.039239669,12
7297,114,57,-0.30088616,12
7298,115,57,-0.341329669,12
7299,116,57,-0.179347549,12
7300,117,57,-0.324446376,12
7301,118,57,-0.058153196,12
7302,119,57,-0.364466483,12
7303,120,57,-0.337745317,12
7304,121,57,-0.074441735,12
7305,122,57,0.094539601,12
7306,123,57,0.333590013,21
7307,124,57,0.171149631,20
7308,125,57,0.308374254,20
7309,0,58,-0.386827379,17
7310,1,58,0.096982501,17
7311,2,58,0.00796432,17
7312,3,58,0.007494635,17
7313,4,58,0.017907991,17
7314,5,58,0.481467585,17
7315,6,58,0.003615861,17
7316,7,58,-0.082745749,17
7317,8,58,0.067116484,17
7318,9,58,0.036871219,17
7319,10,58,-0.006185405,17
7320,11,58,0.143962371,17
7321,12,58,-0.037369772,17
7322,13,58,-0.035423122,17
7323,14,58,0.023167057,17
7324,15,58,0.008219005,17
7325,16,58,0.015701395,17
7326,17,58,0.0296118,17
7327,18,58,0.054352779,17
7328,19,58,-0.184267734,17
7329,20,58,0.161115796,17
7330,21,58,0.001613169,17
7331,22,58,-0.038044226,17
7332,23,58,-0.018948003,17
7333,24,58,-0.057916944,17
7334,25,58,0.08195088,17
7335,26,58,-0.035755668,17
7336,27,58,-0.000974476,17
7337,28,58,-0.187598442,17
7338,29,58,0.099635922,17
7339,30,58,0.012407304,17
7340,31,58,0.171389549,17
7341,32,58,0.048727162,17
7342,33,58,-0.004761707,17
7343,34,58,0.068140221,17
7344,35,58,0.067638927,17
7345,36,58,0.068978196,17
7346,37,58,0.031744747,17
7347,38,58,0.075051806,17
7348,39,58,0.052321304,17
7349,40,58,0.067807653,17
7350,41,58,0.063212587,17
7351,42,58,0.003364974,17
7352,43,58,-0.011627272,17
7353,44,58,0.049802341,17
7354,45,58,0.043547585,17
