SerialNo,SubsetNo,X,Y,Xオリジナル,Yオリジナル,垂直ひずみ成分εx,垂直ひずみ成分εy,せん断ひずみ成分γxy,主ひずみε1,主ひずみε2,主せん断ひずみγ1,主ひずみ方向θ,体積ひずみ(平面ひずみ条件)εV,応力0MPa_GN_Resample
9578,9578,77,76,1382,1316,0,0,0,0,0,0,0,0,21
9579,9579,78,76,1398,1316,0,0,0,0,0,0,0,0,21
9580,9580,79,76,1414,1316,0,0,0,0,0,0,0,0,21
9581,9581,80,76,1430,1316,0,0,0,0,0,0,0,0,21
9582,9582,81,76,1446,1316,0,0,0,0,0,0,0,0,21
9583,9583,82,76,1462,1316,0,0,0,0,0,0,0,0,21
9584,9584,83,76,1478,1316,0,0,0,0,0,0,0,0,21
9585,9585,84,76,1494,1316,0,0,0,0,0,0,0,0,21
9586,9586,85,76,1510,1316,0,0,0,0,0,0,0,0,21
9587,9587,86,76,1526,1316,0,0,0,0,0,0,0,0,21
9588,9588,87,76,1542,1316,0,0,0,0,0,0,0,0,21
9589,9589,88,76,1558,1316,0,0,0,0,0,0,0,0,21
9590,9590,89,76,1574,1316,0,0,0,0,0,0,0,0,21
9591,9591,90,76,1590,1316,0,0,0,0,0,0,0,0,21
9592,9592,91,76,1606,1316,0,0,0,0,0,0,0,0,21
9593,9593,92,76,1622,1316,0,0,0,0,0,0,0,0,22
9594,9594,93,76,1638,1316,0,0,0,0,0,0,0,0,22
9595,9595,94,76,1654,1316,0,0,0,0,0,0,0,0,22
9596,9596,95,76,1670,1316,0,0,0,0,0,0,0,0,22
9597,9597,96,76,1686,1316,0,0,0,0,0,0,0,0,22
9598,9598,97,76,1702,1316,0,0,0,0,0,0,0,0,22
9599,9599,98,76,1718,1316,0,0,0,0,0,0,0,0,22
9600,9600,99,76,1734,1316,0,0,0,0,0,0,0,0,22
9601,9601,100,76,1750,1316,0,0,0,0,0,0,0,0,22
9602,9602,101,76,1766,1316,0,0,0,0,0,0,0,0,22
9603,9603,102,76,1782,1316,0,0,0,0,0,0,0,0,22
9604,9604,103,76,1798,1316,0,0,0,0,0,0,0,0,22
9605,9605,104,76,1814,1316,0,0,0,0,0,0,0,0,22
9606,9606,105,76,1830,1316,0,0,0,0,0,0,0,0,14
9607,9607,106,76,1846,1316,0,0,0,0,0,0,0,0,14
9608,9608,107,76,1862,1316,0,0,0,0,0,0,0,0,23
9609,9609,108,76,1878,1316,0,0,0,0,0,0,0,0,23
9610,9610,109,76,1894,1316,0,0,0,0,0,0,0,0,23
9611,9611,110,76,1910,1316,0,0,0,0,0,0,0,0,23
9612,9612,111,76,1926,1316,0,0,0,0,0,0,0,0,23
9613,9613,112,76,1942,1316,0,0,0,0,0,0,0,0,23
9614,9614,113,76,1958,1316,0,0,0,0,0,0,0,0,23
9615,9615,114,76,1974,1316,0,0,0,0,0,0,0,0,23
9616,9616,115,76,1990,1316,0,0,0,0,0,0,0,0,23
9617,9617,116,76,2006,1316,0,0,0,0,0,0,0,0,22
9618,9618,117,76,2022,1316,0,0,0,0,0,0,0,0,22
9619,9619,118,76,2038,1316,0,0,0,0,0,0,0,0,22
9620,9620,119,76,2054,1316,0,0,0,0,0,0,0,0,22
9621,9621,120,76,2070,1316,0,0,0,0,0,0,0,0,22
9622,9622,121,76,2086,1316,0,0,0,0,0,0,0,0,22
9623,9623,122,76,2102,1316,0,0,0,0,0,0,0,0,22
9624,9624,123,76,2118,1316,0,0,0,0,0,0,0,0,22
9625,9625,124,76,2134,1316,0,0,0,0,0,0,0,0,24
9626,9626,0,77,150,1332,0,0,0,0,0,0,0,0,24
9627,9627,1,77,166,1332,0,0,0,0,0,0,0,0,24
9628,9628,2,77,182,1332,0,0,0,0,0,0,0,0,24
9629,9629,3,77,198,1332,0,0,0,0,0,0,0,0,24
9630,9630,4,77,214,1332,0,0,0,0,0,0,0,0,24
9631,9631,5,77,230,1332,0,0,0,0,0,0,0,0,24
9632,9632,6,77,246,1332,0,0,0,0,0,0,0,0,25
9633,9633,7,77,262,1332,0,0,0,0,0,0,0,0,25
9634,9634,8,77,278,1332,0,0,0,0,0,0,0,0,26
9635,9635,9,77,294,1332,0,0,0,0,0,0,0,0,26
9636,9636,10,77,310,1332,0,0,0,0,0,0,0,0,3
9637,9637,11,77,326,1332,0,0,0,0,0,0,0,0,26
9638,9638,12,77,342,1332,0,0,0,0,0,0,0,0,26
9639,9639,13,77,358,1332,0,0,0,0,0,0,0,0,26
9640,9640,14,77,374,1332,0,0,0,0,0,0,0,0,26
9641,9641,15,77,390,1332,0,0,0,0,0,0,0,0,26
9642,9642,16,77,406,1332,0,0,0,0,0,0,0,0,26
9643,9643,17,77,422,1332,0,0,0,0,0,0,0,0,26
9644,9644,18,77,438,1332,0,0,0,0,0,0,0,0,26
9645,9645,19,77,454,1332,0,0,0,0,0,0,0,0,26
9646,9646,20,77,470,1332,0,0,0,0,0,0,0,0,26
9647,9647,21,77,486,1332,0,0,0,0,0,0,0,0,26
9648,9648,22,77,502,1332,0,0,0,0,0,0,0,0,26
9649,9649,23,77,518,1332,0,0,0,0,0,0,0,0,26
9650,9650,24,77,534,1332,0,0,0,0,0,0,0,0,26
9651,9651,25,77,550,1332,0,0,0,0,0,0,0,0,19
9652,9652,26,77,566,1332,0,0,0,0,0,0,0,0,19
9653,9653,27,77,582,1332,0,0,0,0,0,0,0,0,19
9654,9654,28,77,598,1332,0,0,0,0,0,0,0,0,19
9655,9655,29,77,614,1332,0,0,0,0,0,0,0,0,19
9656,9656,30,77,630,1332,0,0,0,0,0,0,0,0,19
9657,9657,31,77,646,1332,0,0,0,0,0,0,0,0,19
9658,9658,32,77,662,1332,0,0,0,0,0,0,0,0,19
9659,9659,33,77,678,1332,0,0,0,0,0,0,0,0,19
9660,9660,34,77,694,1332,0,0,0,0,0,0,0,0,19
9661,9661,35,77,710,1332,0,0,0,0,0,0,0,0,19
9662,9662,36,77,726,1332,0,0,0,0,0,0,0,0,19
9663,9663,37,77,742,1332,0,0,0,0,0,0,0,0,19
9664,9664,38,77,758,1332,0,0,0,0,0,0,0,0,19
9665,9665,39,77,774,1332,0,0,0,0,0,0,0,0,19
9666,9666,40,77,790,1332,0,0,0,0,0,0,0,0,19
9667,9667,41,77,806,1332,0,0,0,0,0,0,0,0,19
9668,9668,42,77,822,1332,0,0,0,0,0,0,0,0,19
9669,9669,43,77,838,1332,0,0,0,0,0,0,0,0,19
9670,9670,44,77,854,1332,0,0,0,0,0,0,0,0,19
9671,9671,45,77,870,1332,0,0,0,0,0,0,0,0,19
9672,9672,46,77,886,1332,0,0,0,0,0,0,0,0,19
9673,9673,47,77,902,1332,0,0,0,0,0,0,0,0,19
9674,9674,48,77,918,1332,0,0,0,0,0,0,0,0,20
9675,9675,49,77,934,1332,0,0,0,0,0,0,0,0,20
9676,9676,50,77,950,1332,0,0,0,0,0,0,0,0,20
9677,9677,51,77,966,1332,0,0,0,0,0,0,0,0,20
9678,9678,52,77,982,1332,0,0,0,0,0,0,0,0,20
9679,9679,53,77,998,1332,0,0,0,0,0,0,0,0,20
9680,9680,54,77,1014,1332,0,0,0,0,0,0,0,0,20
9681,9681,55,77,1030,1332,0,0,0,0,0,0,0,0,20
9682,9682,56,77,1046,1332,0,0,0,0,0,0,0,0,20
9683,9683,57,77,1062,1332,0,0,0,0,0,0,0,0,20
9684,9684,58,77,1078,1332,0,0,0,0,0,0,0,0,20
9685,9685,59,77,1094,1332,0,0,0,0,0,0,0,0,20
9686,9686,60,77,1110,1332,0,0,0,0,0,0,0,0,21
9687,9687,61,77,1126,1332,0,0,0,0,0,0,0,0,21
9688,9688,62,77,1142,1332,0,0,0,0,0,0,0,0,21
9689,9689,63,77,1158,1332,0,0,0,0,0,0,0,0,21
9690,9690,64,77,1174,1332,0,0,0,0,0,0,0,0,21
9691,9691,65,77,1190,1332,0,0,0,0,0,0,0,0,21
9692,9692,66,77,1206,1332,0,0,0,0,0,0,0,0,21
9693,9693,67,77,1222,1332,0,0,0,0,0,0,0,0,21
9694,9694,68,77,1238,1332,0,0,0,0,0,0,0,0,21
9695,9695,69,77,1254,1332,0,0,0,0,0,0,0,0,21
9696,9696,70,77,1270,1332,0,0,0,0,0,0,0,0,21
9697,9697,71,77,1286,1332,0,0,0,0,0,0,0,0,21
9698,9698,72,77,1302,1332,0,0,0,0,0,0,0,0,21
9699,9699,73,77,1318,1332,0,0,0,0,0,0,0,0,21
9700,9700,74,77,1334,1332,0,0,0,0,0,0,0,0,21
9701,9701,75,77,1350,1332,0,0,0,0,0,0,0,0,21
9702,9702,76,77,1366,1332,0,0,0,0,0,0,0,0,21
9703,9703,77,77,1382,1332,0,0,0,0,0,0,0,0,21
9704,9704,78,77,1398,1332,0,0,0,0,0,0,0,0,21
9705,9705,79,77,1414,1332,0,0,0,0,0,0,0,0,21
9706,9706,80,77,1430,1332,0,0,0,0,0,0,0,0,21
9707,9707,81,77,1446,1332,0,0,0,0,0,0,0,0,21
9708,9708,82,77,1462,1332,0,0,0,0,0,0,0,0,21
9709,9709,83,77,1478,1332,0,0,0,0,0,0,0,0,21
9710,9710,84,77,1494,1332,0,0,0,0,0,0,0,0,21
9711,9711,85,77,1510,1332,0,0,0,0,0,0,0,0,21
9712,9712,86,77,1526,1332,0,0,0,0,0,0,0,0,21
9713,9713,87,77,1542,1332,0,0,0,0,0,0,0,0,21
9714,9714,88,77,1558,1332,0,0,0,0,0,0,0,0,21
9715,9715,89,77,1574,1332,0,0,0,0,0,0,0,0,21
9716,9716,90,77,1590,1332,0,0,0,0,0,0,0,0,21
9717,9717,91,77,1606,1332,0,0,0,0,0,0,0,0,22
9718,9718,92,77,1622,1332,0,0,0,0,0,0,0,0,22
9719,9719,93,77,1638,1332,0,0,0,0,0,0,0,0,22
9720,9720,94,77,1654,1332,0,0,0,0,0,0,0,0,22
9721,9721,95,77,1670,1332,0,0,0,0,0,0,0,0,22
9722,9722,96,77,1686,1332,0,0,0,0,0,0,0,0,22
9723,9723,97,77,1702,1332,0,0,0,0,0,0,0,0,22
9724,9724,98,77,1718,1332,0,0,0,0,0,0,0,0,22
9725,9725,99,77,1734,1332,0,0,0,0,0,0,0,0,22
9726,9726,100,77,1750,1332,0,0,0,0,0,0,0,0,22
9727,9727,101,77,1766,1332,0,0,0,0,0,0,0,0,22
9728,9728,102,77,1782,1332,0,0,0,0,0,0,0,0,22
9729,9729,103,77,1798,1332,0,0,0,0,0,0,0,0,22
9730,9730,104,77,1814,1332,0,0,0,0,0,0,0,0,22
9731,9731,105,77,1830,1332,0,0,0,0,0,0,0,0,14
9732,9732,106,77,1846,1332,0,0,0,0,0,0,0,0,14
9733,9733,107,77,1862,1332,0,0,0,0,0,0,0,0,23
9734,9734,108,77,1878,1332,0,0,0,0,0,0,0,0,23
9735,9735,109,77,1894,1332,0,0,0,0,0,0,0,0,23
9736,9736,110,77,1910,1332,0,0,0,0,0,0,0,0,23
9737,9737,111,77,1926,1332,0,0,0,0,0,0,0,0,23
9738,9738,112,77,1942,1332,0,0,0,0,0,0,0,0,23
9739,9739,113,77,1958,1332,0,0,0,0,0,0,0,0,23
9740,9740,114,77,1974,1332,0,0,0,0,0,0,0,0,23
9741,9741,115,77,1990,1332,0,0,0,0,0,0,0,0,22
9742,9742,116,77,2006,1332,0,0,0,0,0,0,0,0,22
9743,9743,117,77,2022,1332,0,0,0,0,0,0,0,0,22
9744,9744,118,77,2038,1332,0,0,0,0,0,0,0,0,22
9745,9745,119,77,2054,1332,0,0,0,0,0,0,0,0,22
9746,9746,120,77,2070,1332,0,0,0,0,0,0,0,0,22
9747,9747,121,77,2086,1332,0,0,0,0,0,0,0,0,22
9748,9748,122,77,2102,1332,0,0,0,0,0,0,0,0,22
9749,9749,123,77,2118,1332,0,0,0,0,0,0,0,0,22
9750,9750,124,77,2134,1332,0,0,0,0,0,0,0,0,24
9751,9751,0,78,150,1348,0,0,0,0,0,0,0,0,24
9752,9752,1,78,166,1348,0,0,0,0,0,0,0,0,24
9753,9753,2,78,182,1348,0,0,0,0,0,0,0,0,24
9754,9754,3,78,198,1348,0,0,0,0,0,0,0,0,24
9755,9755,4,78,214,1348,0,0,0,0,0,0,0,0,24
9756,9756,5,78,230,1348,0,0,0,0,0,0,0,0,24
9757,9757,6,78,246,1348,0,0,0,0,0,0,0,0,24
9758,9758,7,78,262,1348,0,0,0,0,0,0,0,0,25
9759,9759,8,78,278,1348,0,0,0,0,0,0,0,0,25
9760,9760,9,78,294,1348,0,0,0,0,0,0,0,0,26
9761,9761,10,78,310,1348,0,0,0,0,0,0,0,0,3
9762,9762,11,78,326,1348,0,0,0,0,0,0,0,0,26
9763,9763,12,78,342,1348,0,0,0,0,0,0,0,0,26
9764,9764,13,78,358,1348,0,0,0,0,0,0,0,0,26
9765,9765,14,78,374,1348,0,0,0,0,0,0,0,0,26
9766,9766,15,78,390,1348,0,0,0,0,0,0,0,0,26
9767,9767,16,78,406,1348,0,0,0,0,0,0,0,0,26
9768,9768,17,78,422,1348,0,0,0,0,0,0,0,0,26
9769,9769,18,78,438,1348,0,0,0,0,0,0,0,0,26
9770,9770,19,78,454,1348,0,0,0,0,0,0,0,0,26
9771,9771,20,78,470,1348,0,0,0,0,0,0,0,0,26
9772,9772,21,78,486,1348,0,0,0,0,0,0,0,0,26
9773,9773,22,78,502,1348,0,0,0,0,0,0,0,0,26
9774,9774,23,78,518,1348,0,0,0,0,0,0,0,0,26
9775,9775,24,78,534,1348,0,0,0,0,0,0,0,0,26
9776,9776,25,78,550,1348,0,0,0,0,0,0,0,0,26
9777,9777,26,78,566,1348,0,0,0,0,0,0,0,0,26
9778,9778,27,78,582,1348,0,0,0,0,0,0,0,0,26
9779,9779,28,78,598,1348,0,0,0,0,0,0,0,0,26
9780,9780,29,78,614,1348,0,0,0,0,0,0,0,0,19
9781,9781,30,78,630,1348,0,0,0,0,0,0,0,0,19
9782,9782,31,78,646,1348,0,0,0,0,0,0,0,0,19
9783,9783,32,78,662,1348,0,0,0,0,0,0,0,0,19
9784,9784,33,78,678,1348,0,0,0,0,0,0,0,0,19
9785,9785,34,78,694,1348,0,0,0,0,0,0,0,0,19
9786,9786,35,78,710,1348,0,0,0,0,0,0,0,0,19
9787,9787,36,78,726,1348,0,0,0,0,0,0,0,0,19
9788,9788,37,78,742,1348,0,0,0,0,0,0,0,0,19
9789,9789,38,78,758,1348,0,0,0,0,0,0,0,0,19
9790,9790,39,78,774,1348,0,0,0,0,0,0,0,0,19
9791,9791,40,78,790,1348,0,0,0,0,0,0,0,0,19
9792,9792,41,78,806,1348,0,0,0,0,0,0,0,0,19
9793,9793,42,78,822,1348,0,0,0,0,0,0,0,0,19
9794,9794,43,78,838,1348,0,0,0,0,0,0,0,0,19
9795,9795,44,78,854,1348,0,0,0,0,0,0,0,0,19
9796,9796,45,78,870,1348,0,0,0,0,0,0,0,0,19
9797,9797,46,78,886,1348,0,0,0,0,0,0,0,0,19
9798,9798,47,78,902,1348,0,0,0,0,0,0,0,0,19
9799,9799,48,78,918,1348,0,0,0,0,0,0,0,0,20
9800,9800,49,78,934,1348,0,0,0,0,0,0,0,0,20
9801,9801,50,78,950,1348,0,0,0,0,0,0,0,0,20
9802,9802,51,78,966,1348,0,0,0,0,0,0,0,0,20
9803,9803,52,78,982,1348,0,0,0,0,0,0,0,0,20
9804,9804,53,78,998,1348,0,0,0,0,0,0,0,0,20
9805,9805,54,78,1014,1348,0,0,0,0,0,0,0,0,20
9806,9806,55,78,1030,1348,0,0,0,0,0,0,0,0,20
9807,9807,56,78,1046,1348,0,0,0,0,0,0,0,0,20
9808,9808,57,78,1062,1348,0,0,0,0,0,0,0,0,20
9809,9809,58,78,1078,1348,0,0,0,0,0,0,0,0,20
9810,9810,59,78,1094,1348,0,0,0,0,0,0,0,0,20
9811,9811,60,78,1110,1348,0,0,0,0,0,0,0,0,21
9812,9812,61,78,1126,1348,0,0,0,0,0,0,0,0,21
9813,9813,62,78,1142,1348,0,0,0,0,0,0,0,0,21
9814,9814,63,78,1158,1348,0,0,0,0,0,0,0,0,21
9815,9815,64,78,1174,1348,0,0,0,0,0,0,0,0,21
9816,9816,65,78,1190,1348,0,0,0,0,0,0,0,0,21
9817,9817,66,78,1206,1348,0,0,0,0,0,0,0,0,21
9818,9818,67,78,1222,1348,0,0,0,0,0,0,0,0,21
9819,9819,68,78,1238,1348,0,0,0,0,0,0,0,0,21
9820,9820,69,78,1254,1348,0,0,0,0,0,0,0,0,21
9821,9821,70,78,1270,1348,0,0,0,0,0,0,0,0,21
9822,9822,71,78,1286,1348,0,0,0,0,0,0,0,0,21
9823,9823,72,78,1302,1348,0,0,0,0,0,0,0,0,21
9824,9824,73,78,1318,1348,0,0,0,0,0,0,0,0,21
9825,9825,74,78,1334,1348,0,0,0,0,0,0,0,0,21
9826,9826,75,78,1350,1348,0,0,0,0,0,0,0,0,21
9827,9827,76,78,1366,1348,0,0,0,0,0,0,0,0,21
9828,9828,77,78,1382,1348,0,0,0,0,0,0,0,0,21
9829,9829,78,78,1398,1348,0,0,0,0,0,0,0,0,21
9830,9830,79,78,1414,1348,0,0,0,0,0,0,0,0,21
9831,9831,80,78,1430,1348,0,0,0,0,0,0,0,0,21
9832,9832,81,78,1446,1348,0,0,0,0,0,0,0,0,21
9833,9833,82,78,1462,1348,0,0,0,0,0,0,0,0,21
9834,9834,83,78,1478,1348,0,0,0,0,0,0,0,0,21
9835,9835,84,78,1494,1348,0,0,0,0,0,0,0,0,21
9836,9836,85,78,1510,1348,0,0,0,0,0,0,0,0,21
9837,9837,86,78,1526,1348,0,0,0,0,0,0,0,0,21
9838,9838,87,78,1542,1348,0,0,0,0,0,0,0,0,21
9839,9839,88,78,1558,1348,0,0,0,0,0,0,0,0,21
9840,9840,89,78,1574,1348,0,0,0,0,0,0,0,0,21
9841,9841,90,78,1590,1348,0,0,0,0,0,0,0,0,21
9842,9842,91,78,1606,1348,0,0,0,0,0,0,0,0,22
9843,9843,92,78,1622,1348,0,0,0,0,0,0,0,0,22
9844,9844,93,78,1638,1348,0,0,0,0,0,0,0,0,22
9845,9845,94,78,1654,1348,0,0,0,0,0,0,0,0,22
9846,9846,95,78,1670,1348,0,0,0,0,0,0,0,0,22
9847,9847,96,78,1686,1348,0,0,0,0,0,0,0,0,22
9848,9848,97,78,1702,1348,0,0,0,0,0,0,0,0,22
9849,9849,98,78,1718,1348,0,0,0,0,0,0,0,0,22
9850,9850,99,78,1734,1348,0,0,0,0,0,0,0,0,22
9851,9851,100,78,1750,1348,0,0,0,0,0,0,0,0,22
9852,9852,101,78,1766,1348,0,0,0,0,0,0,0,0,22
9853,9853,102,78,1782,1348,0,0,0,0,0,0,0,0,22
9854,9854,103,78,1798,1348,0,0,0,0,0,0,0,0,22
9855,9855,104,78,1814,1348,0,0,0,0,0,0,0,0,22
9856,9856,105,78,1830,1348,0,0,0,0,0,0,0,0,22
9857,9857,106,78,1846,1348,0,0,0,0,0,0,0,0,22
9858,9858,107,78,1862,1348,0,0,0,0,0,0,0,0,23
9859,9859,108,78,1878,1348,0,0,0,0,0,0,0,0,23
9860,9860,109,78,1894,1348,0,0,0,0,0,0,0,0,23
9861,9861,110,78,1910,1348,0,0,0,0,0,0,0,0,23
9862,9862,111,78,1926,1348,0,0,0,0,0,0,0,0,23
9863,9863,112,78,1942,1348,0,0,0,0,0,0,0,0,23
9864,9864,113,78,1958,1348,0,0,0,0,0,0,0,0,23
9865,9865,114,78,1974,1348,0,0,0,0,0,0,0,0,23
9866,9866,115,78,1990,1348,0,0,0,0,0,0,0,0,22
9867,9867,116,78,2006,1348,0,0,0,0,0,0,0,0,22
9868,9868,117,78,2022,1348,0,0,0,0,0,0,0,0,22
9869,9869,118,78,2038,1348,0,0,0,0,0,0,0,0,22
9870,9870,119,78,2054,1348,0,0,0,0,0,0,0,0,22
9871,9871,120,78,2070,1348,0,0,0,0,0,0,0,0,22
9872,9872,121,78,2086,1348,0,0,0,0,0,0,0,0,22
9873,9873,122,78,2102,1348,0,0,0,0,0,0,0,0,22
9874,9874,123,78,2118,1348,0,0,0,0,0,0,0,0,22
9875,9875,124,78,2134,1348,0,0,0,0,0,0,0,0,24
9876,9876,0,79,150,1364,0,0,0,0,0,0,0,0,24
9877,9877,1,79,166,1364,0,0,0,0,0,0,0,0,24
9878,9878,2,79,182,1364,0,0,0,0,0,0,0,0,24
9879,9879,3,79,198,1364,0,0,0,0,0,0,0,0,24
9880,9880,4,79,214,1364,0,0,0,0,0,0,0,0,24
9881,9881,5,79,230,1364,0,0,0,0,0,0,0,0,24
9882,9882,6,79,246,1364,0,0,0,0,0,0,0,0,24
9883,9883,7,79,262,1364,0,0,0,0,0,0,0,0,25
9884,9884,8,79,278,1364,0,0,0,0,0,0,0,0,25
9885,9885,9,79,294,1364,0,0,0,0,0,0,0,0,25
9886,9886,10,79,310,1364,0,0,0,0,0,0,0,0,26
9887,9887,11,79,326,1364,0,0,0,0,0,0,0,0,26
9888,9888,12,79,342,1364,0,0,0,0,0,0,0,0,26
9889,9889,13,79,358,1364,0,0,0,0,0,0,0,0,26
9890,9890,14,79,374,1364,0,0,0,0,0,0,0,0,26
9891,9891,15,79,390,1364,0,0,0,0,0,0,0,0,26
9892,9892,16,79,406,1364,0,0,0,0,0,0,0,0,26
9893,9893,17,79,422,1364,0,0,0,0,0,0,0,0,26
9894,9894,18,79,438,1364,0,0,0,0,0,0,0,0,26
9895,9895,19,79,454,1364,0,0,0,0,0,0,0,0,26
9896,9896,20,79,470,1364,0,0,0,0,0,0,0,0,26
9897,9897,21,79,486,1364,0,0,0,0,0,0,0,0,26
9898,9898,22,79,502,1364,0,0,0,0,0,0,0,0,26
9899,9899,23,79,518,1364,0,0,0,0,0,0,0,0,26
9900,9900,24,79,534,1364,0,0,0,0,0,0,0,0,26
9901,9901,25,79,550,1364,0,0,0,0,0,0,0,0,26
9902,9902,26,79,566,1364,0,0,0,0,0,0,0,0,26
9903,9903,27,79,582,1364,0,0,0,0,0,0,0,0,26
9904,9904,28,79,598,1364,0,0,0,0,0,0,0,0,26
9905,9905,29,79,614,1364,0,0,0,0,0,0,0,0,26
9906,9906,30,79,630,1364,0,0,0,0,0,0,0,0,26
9907,9907,31,79,646,1364,0,0,0,0,0,0,0,0,26
9908,9908,32,79,662,1364,0,0,0,0,0,0,0,0,26
9909,9909,33,79,678,1364,0,0,0,0,0,0,0,0,26
9910,9910,34,79,694,1364,0,0,0,0,0,0,0,0,19
9911,9911,35,79,710,1364,0,0,0,0,0,0,0,0,19
9912,9912,36,79,726,1364,0,0,0,0,0,0,0,0,19
9913,9913,37,79,742,1364,0,0,0,0,0,0,0,0,19
9914,9914,38,79,758,1364,0,0,0,0,0,0,0,0,19
9915,9915,39,79,774,1364,0,0,0,0,0,0,0,0,19
9916,9916,40,79,790,1364,0,0,0,0,0,0,0,0,19
9917,9917,41,79,806,1364,0,0,0,0,0,0,0,0,19
9918,9918,42,79,822,1364,0,0,0,0,0,0,0,0,19
9919,9919,43,79,838,1364,0,0,0,0,0,0,0,0,19
9920,9920,44,79,854,1364,0,0,0,0,0,0,0,0,19
9921,9921,45,79,870,1364,0,0,0,0,0,0,0,0,19
9922,9922,46,79,886,1364,0,0,0,0,0,0,0,0,19
9923,9923,47,79,902,1364,0,0,0,0,0,0,0,0,19
9924,9924,48,79,918,1364,0,0,0,0,0,0,0,0,20
9925,9925,49,79,934,1364,0,0,0,0,0,0,0,0,20
9926,9926,50,79,950,1364,0,0,0,0,0,0,0,0,20
9927,9927,51,79,966,1364,0,0,0,0,0,0,0,0,20
9928,9928,52,79,982,1364,0,0,0,0,0,0,0,0,20
9929,9929,53,79,998,1364,0,0,0,0,0,0,0,0,20
9930,9930,54,79,1014,1364,0,0,0,0,0,0,0,0,20
9931,9931,55,79,1030,1364,0,0,0,0,0,0,0,0,20
9932,9932,56,79,1046,1364,0,0,0,0,0,0,0,0,20
9933,9933,57,79,1062,1364,0,0,0,0,0,0,0,0,20
9934,9934,58,79,1078,1364,0,0,0,0,0,0,0,0,20
9935,9935,59,79,1094,1364,0,0,0,0,0,0,0,0,21
9936,9936,60,79,1110,1364,0,0,0,0,0,0,0,0,21
9937,9937,61,79,1126,1364,0,0,0,0,0,0,0,0,21
9938,9938,62,79,1142,1364,0,0,0,0,0,0,0,0,21
9939,9939,63,79,1158,1364,0,0,0,0,0,0,0,0,21
9940,9940,64,79,1174,1364,0,0,0,0,0,0,0,0,21
9941,9941,65,79,1190,1364,0,0,0,0,0,0,0,0,21
9942,9942,66,79,1206,1364,0,0,0,0,0,0,0,0,21
9943,9943,67,79,1222,1364,0,0,0,0,0,0,0,0,21
9944,9944,68,79,1238,1364,0,0,0,0,0,0,0,0,21
9945,9945,69,79,1254,1364,0,0,0,0,0,0,0,0,21
9946,9946,70,79,1270,1364,0,0,0,0,0,0,0,0,21
9947,9947,71,79,1286,1364,0,0,0,0,0,0,0,0,21
9948,9948,72,79,1302,1364,0,0,0,0,0,0,0,0,21
9949,9949,73,79,1318,1364,0,0,0,0,0,0,0,0,21
9950,9950,74,79,1334,1364,0,0,0,0,0,0,0,0,21
9951,9951,75,79,1350,1364,0,0,0,0,0,0,0,0,21
9952,9952,76,79,1366,1364,0,0,0,0,0,0,0,0,21
9953,9953,77,79,1382,1364,0,0,0,0,0,0,0,0,21
9954,9954,78,79,1398,1364,0,0,0,0,0,0,0,0,21
9955,9955,79,79,1414,1364,0,0,0,0,0,0,0,0,21
9956,9956,80,79,1430,1364,0,0,0,0,0,0,0,0,21
9957,9957,81,79,1446,1364,0,0,0,0,0,0,0,0,21
9958,9958,82,79,1462,1364,0,0,0,0,0,0,0,0,21
9959,9959,83,79,1478,1364,0,0,0,0,0,0,0,0,21
9960,9960,84,79,1494,1364,0,0,0,0,0,0,0,0,21
9961,9961,85,79,1510,1364,0,0,0,0,0,0,0,0,21
9962,9962,86,79,1526,1364,0,0,0,0,0,0,0,0,21
9963,9963,87,79,1542,1364,0,0,0,0,0,0,0,0,21
9964,9964,88,79,1558,1364,0,0,0,0,0,0,0,0,21
9965,9965,89,79,1574,1364,0,0,0,0,0,0,0,0,21
9966,9966,90,79,1590,1364,0,0,0,0,0,0,0,0,22
9967,9967,91,79,1606,1364,0,0,0,0,0,0,0,0,22
9968,9968,92,79,1622,1364,0,0,0,0,0,0,0,0,22
9969,9969,93,79,1638,1364,0,0,0,0,0,0,0,0,22
9970,9970,94,79,1654,1364,0,0,0,0,0,0,0,0,22
9971,9971,95,79,1670,1364,0,0,0,0,0,0,0,0,22
9972,9972,96,79,1686,1364,0,0,0,0,0,0,0,0,22
9973,9973,97,79,1702,1364,0,0,0,0,0,0,0,0,22
9974,9974,98,79,1718,1364,0,0,0,0,0,0,0,0,22
9975,9975,99,79,1734,1364,0,0,0,0,0,0,0,0,22
9976,9976,100,79,1750,1364,0,0,0,0,0,0,0,0,22
9977,9977,101,79,1766,1364,0,0,0,0,0,0,0,0,22
9978,9978,102,79,1782,1364,0,0,0,0,0,0,0,0,22
9979,9979,103,79,1798,1364,0,0,0,0,0,0,0,0,22
9980,9980,104,79,1814,1364,0,0,0,0,0,0,0,0,22
9981,9981,105,79,1830,1364,0,0,0,0,0,0,0,0,22
9982,9982,106,79,1846,1364,0,0,0,0,0,0,0,0,23
9983,9983,107,79,1862,1364,0,0,0,0,0,0,0,0,23
9984,9984,108,79,1878,1364,0,0,0,0,0,0,0,0,23
9985,9985,109,79,1894,1364,0,0,0,0,0,0,0,0,23
9986,9986,110,79,1910,1364,0,0,0,0,0,0,0,0,23
9987,9987,111,79,1926,1364,0,0,0,0,0,0,0,0,23
9988,9988,112,79,1942,1364,0,0,0,0,0,0,0,0,23
9989,9989,113,79,1958,1364,0,0,0,0,0,0,0,0,23
